user_id,R,F,M,R_score,F_score,M_score,RFM_total,segment
117356,1,2,2,4,1,1,6,新用户
117404,4,1,1,2,1,1,4,一般用户
117410,5,1,1,2,1,1,4,一般用户
117418,0,4,4,4,3,3,10,高价值用户
117421,2,1,1,4,1,1,6,新用户
117439,1,3,3,4,2,2,8,潜力用户
117442,1,1,1,4,1,1,6,新用户
117448,3,4,4,3,3,3,9,高价值用户
117450,5,1,1,2,1,1,4,一般用户
117452,0,2,2,4,1,1,6,新用户
117453,5,2,2,2,1,1,4,一般用户
117455,2,6,6,4,3,3,10,高价值用户
117458,7,2,2,1,1,1,3,一般用户
117459,0,2,2,4,1,1,6,新用户
117462,3,5,5,3,3,3,9,高价值用户
117473,1,1,1,4,1,1,6,新用户
117476,2,1,1,4,1,1,6,新用户
117530,2,2,2,4,1,1,6,新用户
117534,0,1,1,4,1,1,6,新用户
117539,1,6,6,4,3,3,10,高价值用户
117540,6,2,2,1,1,1,3,一般用户
117556,0,1,1,4,1,1,6,新用户
117560,3,1,1,3,1,1,5,新用户
117570,2,4,4,4,3,3,10,高价值用户
117578,6,1,1,1,1,1,3,一般用户
117585,1,2,2,4,1,1,6,新用户
117606,2,3,3,4,2,2,8,潜力用户
117607,3,1,1,3,1,1,5,新用户
117616,0,4,4,4,3,3,10,高价值用户
117627,7,1,1,1,1,1,3,一般用户
117648,1,4,4,4,3,3,10,高价值用户
117653,4,5,5,2,3,3,8,流失高价值用户
117666,5,1,1,2,1,1,4,一般用户
117671,1,1,1,4,1,1,6,新用户
117679,1,1,1,4,1,1,6,新用户
117689,1,2,2,4,1,1,6,新用户
117691,6,1,1,1,1,1,3,一般用户
117692,0,1,1,4,1,1,6,新用户
117701,5,1,1,2,1,1,4,一般用户
117707,3,2,2,3,1,1,5,新用户
117718,4,4,4,2,3,3,8,流失高价值用户
117738,2,2,2,4,1,1,6,新用户
117761,6,2,2,1,1,1,3,一般用户
117767,7,1,1,1,1,1,3,一般用户
117770,5,1,1,2,1,1,4,一般用户
117772,1,2,2,4,1,1,6,新用户
117776,7,1,1,1,1,1,3,一般用户
117782,1,2,2,4,1,1,6,新用户
117798,1,2,2,4,1,1,6,新用户
117802,6,1,1,1,1,1,3,一般用户
117805,1,3,3,4,2,2,8,潜力用户
117808,5,1,1,2,1,1,4,一般用户
117818,3,2,2,3,1,1,5,新用户
117857,0,2,2,4,1,1,6,新用户
117883,4,2,2,2,1,1,4,一般用户
117886,7,1,1,1,1,1,3,一般用户
117888,0,1,1,4,1,1,6,新用户
117893,3,2,2,3,1,1,5,新用户
117895,6,2,2,1,1,1,3,一般用户
117921,1,1,1,4,1,1,6,新用户
117933,6,1,1,1,1,1,3,一般用户
117935,7,1,1,1,1,1,3,一般用户
117941,6,2,2,1,1,1,3,一般用户
117957,1,1,1,4,1,1,6,新用户
117962,7,3,3,1,2,2,5,一般用户
117965,1,3,3,4,2,2,8,潜力用户
117972,2,1,1,4,1,1,6,新用户
117983,1,1,1,4,1,1,6,新用户
117987,7,1,1,1,1,1,3,一般用户
117990,0,1,1,4,1,1,6,新用户
118021,1,4,4,4,3,3,10,高价值用户
118056,0,9,9,4,3,3,10,高价值用户
118059,4,2,2,2,1,1,4,一般用户
118079,1,4,4,4,3,3,10,高价值用户
118087,3,2,2,3,1,1,5,新用户
118099,3,1,1,3,1,1,5,新用户
118112,6,1,1,1,1,1,3,一般用户
118130,2,2,2,4,1,1,6,新用户
118136,8,2,2,1,1,1,3,一般用户
118147,0,1,1,4,1,1,6,新用户
118149,0,2,2,4,1,1,6,新用户
118200,6,1,1,1,1,1,3,一般用户
118202,0,3,3,4,2,2,8,潜力用户
118203,2,1,1,4,1,1,6,新用户
118217,2,1,1,4,1,1,6,新用户
118231,1,3,3,4,2,2,8,潜力用户
118237,1,4,4,4,3,3,10,高价值用户
118238,1,3,3,4,2,2,8,潜力用户
118242,7,1,1,1,1,1,3,一般用户
118293,4,1,1,2,1,1,4,一般用户
118302,2,1,1,4,1,1,6,新用户
118305,6,1,1,1,1,1,3,一般用户
118306,2,2,2,4,1,1,6,新用户
118313,5,1,1,2,1,1,4,一般用户
118321,4,3,3,2,2,2,6,一般用户
118328,4,1,1,2,1,1,4,一般用户
118383,5,1,1,2,1,1,4,一般用户
118384,1,3,3,4,2,2,8,潜力用户
118418,4,1,1,2,1,1,4,一般用户
118432,0,5,5,4,3,3,10,高价值用户
118441,7,2,2,1,1,1,3,一般用户
118446,7,1,1,1,1,1,3,一般用户
118459,3,1,1,3,1,1,5,新用户
118469,1,2,2,4,1,1,6,新用户
118477,7,1,1,1,1,1,3,一般用户
118494,1,1,1,4,1,1,6,新用户
118505,5,1,1,2,1,1,4,一般用户
118513,4,5,5,2,3,3,8,流失高价值用户
118538,3,1,1,3,1,1,5,新用户
118566,6,1,1,1,1,1,3,一般用户
118567,0,7,7,4,3,3,10,高价值用户
118576,5,1,1,2,1,1,4,一般用户
118581,2,2,2,4,1,1,6,新用户
118585,4,1,1,2,1,1,4,一般用户
118587,2,1,1,4,1,1,6,新用户
118604,0,1,1,4,1,1,6,新用户
118611,1,1,1,4,1,1,6,新用户
118614,2,2,2,4,1,1,6,新用户
118648,1,1,1,4,1,1,6,新用户
118652,4,2,2,2,1,1,4,一般用户
118671,6,4,4,1,3,3,7,流失高价值用户
118681,0,2,2,4,1,1,6,新用户
118691,2,1,1,4,1,1,6,新用户
118693,1,1,1,4,1,1,6,新用户
118705,0,1,1,4,1,1,6,新用户
118740,0,8,8,4,3,3,10,高价值用户
118750,3,1,1,3,1,1,5,新用户
118751,0,2,2,4,1,1,6,新用户
118779,1,1,1,4,1,1,6,新用户
118784,1,5,5,4,3,3,10,高价值用户
118796,1,3,3,4,2,2,8,潜力用户
118815,4,1,1,2,1,1,4,一般用户
118840,0,2,2,4,1,1,6,新用户
118847,3,1,1,3,1,1,5,新用户
118859,6,1,1,1,1,1,3,一般用户
118867,0,5,5,4,3,3,10,高价值用户
118870,4,2,2,2,1,1,4,一般用户
118916,4,1,1,2,1,1,4,一般用户
118918,2,2,2,4,1,1,6,新用户
118924,0,3,3,4,2,2,8,潜力用户
118933,7,3,3,1,2,2,5,一般用户
118938,4,1,1,2,1,1,4,一般用户
118939,4,1,1,2,1,1,4,一般用户
118940,2,2,2,4,1,1,6,新用户
118955,0,1,1,4,1,1,6,新用户
118956,5,1,1,2,1,1,4,一般用户
118963,4,1,1,2,1,1,4,一般用户
118965,2,1,1,4,1,1,6,新用户
118976,0,4,4,4,3,3,10,高价值用户
118978,4,1,1,2,1,1,4,一般用户
118982,2,9,9,4,3,3,10,高价值用户
118994,8,1,1,1,1,1,3,一般用户
118996,0,5,5,4,3,3,10,高价值用户
119004,0,2,2,4,1,1,6,新用户
119022,0,3,3,4,2,2,8,潜力用户
119032,1,1,1,4,1,1,6,新用户
119076,1,3,3,4,2,2,8,潜力用户
119082,3,1,1,3,1,1,5,新用户
119083,4,1,1,2,1,1,4,一般用户
119089,2,1,1,4,1,1,6,新用户
119120,3,1,1,3,1,1,5,新用户
119125,1,8,8,4,3,3,10,高价值用户
119128,2,4,4,4,3,3,10,高价值用户
119139,0,2,2,4,1,1,6,新用户
119147,2,1,1,4,1,1,6,新用户
119168,6,1,1,1,1,1,3,一般用户
119185,0,3,3,4,2,2,8,潜力用户
119188,4,4,4,2,3,3,8,流失高价值用户
119205,1,3,3,4,2,2,8,潜力用户
119209,3,1,1,3,1,1,5,新用户
119213,1,2,2,4,1,1,6,新用户
119242,8,1,1,1,1,1,3,一般用户
119259,4,1,1,2,1,1,4,一般用户
119261,0,2,2,4,1,1,6,新用户
119270,7,2,2,1,1,1,3,一般用户
119272,4,2,2,2,1,1,4,一般用户
119280,4,4,4,2,3,3,8,流失高价值用户
119297,2,2,2,4,1,1,6,新用户
119305,1,1,1,4,1,1,6,新用户
119318,1,2,2,4,1,1,6,新用户
119319,5,3,3,2,2,2,6,一般用户
119332,6,1,1,1,1,1,3,一般用户
119333,0,1,1,4,1,1,6,新用户
119343,5,4,4,2,3,3,8,流失高价值用户
119369,2,1,1,4,1,1,6,新用户
119379,1,4,4,4,3,3,10,高价值用户
119383,8,1,1,1,1,1,3,一般用户
119390,1,1,1,4,1,1,6,新用户
119392,1,3,3,4,2,2,8,潜力用户
119395,1,2,2,4,1,1,6,新用户
119403,3,1,1,3,1,1,5,新用户
119408,0,1,1,4,1,1,6,新用户
119410,2,3,3,4,2,2,8,潜力用户
119428,0,1,1,4,1,1,6,新用户
119443,0,3,3,4,2,2,8,潜力用户
119472,2,3,3,4,2,2,8,潜力用户
119481,1,2,2,4,1,1,6,新用户
119489,0,6,6,4,3,3,10,高价值用户
119496,2,5,5,4,3,3,10,高价值用户
119498,4,3,3,2,2,2,6,一般用户
119502,0,10,10,4,3,3,10,高价值用户
119509,4,3,3,2,2,2,6,一般用户
119516,2,3,3,4,2,2,8,潜力用户
119527,1,2,2,4,1,1,6,新用户
119534,1,2,2,4,1,1,6,新用户
119543,7,1,1,1,1,1,3,一般用户
119552,5,1,1,2,1,1,4,一般用户
119562,4,2,2,2,1,1,4,一般用户
119568,2,1,1,4,1,1,6,新用户
119582,6,4,4,1,3,3,7,流失高价值用户
119605,4,1,1,2,1,1,4,一般用户
119610,6,1,1,1,1,1,3,一般用户
119616,1,1,1,4,1,1,6,新用户
119654,3,1,1,3,1,1,5,新用户
119657,7,2,2,1,1,1,3,一般用户
119664,1,2,2,4,1,1,6,新用户
119668,1,6,6,4,3,3,10,高价值用户
119690,0,2,2,4,1,1,6,新用户
119735,1,2,2,4,1,1,6,新用户
119746,2,2,2,4,1,1,6,新用户
119758,5,4,4,2,3,3,8,流失高价值用户
119767,7,1,1,1,1,1,3,一般用户
119775,0,3,3,4,2,2,8,潜力用户
119820,6,2,2,1,1,1,3,一般用户
119831,0,1,1,4,1,1,6,新用户
119879,1,1,1,4,1,1,6,新用户
119880,3,1,1,3,1,1,5,新用户
119883,1,2,2,4,1,1,6,新用户
119915,0,2,2,4,1,1,6,新用户
119925,0,2,2,4,1,1,6,新用户
119940,3,1,1,3,1,1,5,新用户
119944,8,2,2,1,1,1,3,一般用户
119961,0,3,3,4,2,2,8,潜力用户
119970,6,1,1,1,1,1,3,一般用户
119991,3,1,1,3,1,1,5,新用户
119998,1,3,3,4,2,2,8,潜力用户
120009,4,2,2,2,1,1,4,一般用户
120026,3,1,1,3,1,1,5,新用户
120036,0,2,2,4,1,1,6,新用户
120038,6,1,1,1,1,1,3,一般用户
120047,3,1,1,3,1,1,5,新用户
120052,5,2,2,2,1,1,4,一般用户
120059,8,3,3,1,2,2,5,一般用户
120062,7,1,1,1,1,1,3,一般用户
120076,3,5,5,3,3,3,9,高价值用户
120089,2,1,1,4,1,1,6,新用户
120114,0,2,2,4,1,1,6,新用户
120118,3,1,1,3,1,1,5,新用户
120129,2,1,1,4,1,1,6,新用户
120135,2,2,2,4,1,1,6,新用户
120137,3,7,7,3,3,3,9,高价值用户
120201,7,2,2,1,1,1,3,一般用户
120228,1,3,3,4,2,2,8,潜力用户
120238,5,1,1,2,1,1,4,一般用户
120241,3,2,2,3,1,1,5,新用户
120267,4,1,1,2,1,1,4,一般用户
120269,0,1,1,4,1,1,6,新用户
120271,3,3,3,3,2,2,7,潜力用户
120295,0,2,2,4,1,1,6,新用户
120304,7,1,1,1,1,1,3,一般用户
120305,1,3,3,4,2,2,8,潜力用户
120315,1,5,5,4,3,3,10,高价值用户
120336,7,1,1,1,1,1,3,一般用户
120338,4,1,1,2,1,1,4,一般用户
120344,6,1,1,1,1,1,3,一般用户
120349,0,3,3,4,2,2,8,潜力用户
120374,2,4,4,4,3,3,10,高价值用户
120375,3,1,1,3,1,1,5,新用户
120379,1,7,7,4,3,3,10,高价值用户
120381,3,1,1,3,1,1,5,新用户
120396,0,3,3,4,2,2,8,潜力用户
120398,6,2,2,1,1,1,3,一般用户
120422,6,2,2,1,1,1,3,一般用户
120425,6,2,2,1,1,1,3,一般用户
120426,2,1,1,4,1,1,6,新用户
120444,8,2,2,1,1,1,3,一般用户
120448,1,4,4,4,3,3,10,高价值用户
120452,6,1,1,1,1,1,3,一般用户
120466,5,1,1,2,1,1,4,一般用户
120471,6,2,2,1,1,1,3,一般用户
120477,7,1,1,1,1,1,3,一般用户
120478,3,1,1,3,1,1,5,新用户
120493,2,4,4,4,3,3,10,高价值用户
120514,1,2,2,4,1,1,6,新用户
120524,6,2,2,1,1,1,3,一般用户
120528,3,7,7,3,3,3,9,高价值用户
120534,3,1,1,3,1,1,5,新用户
120563,3,1,1,3,1,1,5,新用户
120565,4,1,1,2,1,1,4,一般用户
120575,0,2,2,4,1,1,6,新用户
120581,1,4,4,4,3,3,10,高价值用户
120594,1,3,3,4,2,2,8,潜力用户
120604,4,2,2,2,1,1,4,一般用户
120615,3,1,1,3,1,1,5,新用户
120621,8,1,1,1,1,1,3,一般用户
120627,0,1,1,4,1,1,6,新用户
120640,2,1,1,4,1,1,6,新用户
120674,3,2,2,3,1,1,5,新用户
120675,5,2,2,2,1,1,4,一般用户
120710,3,3,3,3,2,2,7,潜力用户
120734,2,4,4,4,3,3,10,高价值用户
120760,8,1,1,1,1,1,3,一般用户
120765,6,1,1,1,1,1,3,一般用户
120781,5,4,4,2,3,3,8,流失高价值用户
120785,4,1,1,2,1,1,4,一般用户
120823,3,1,1,3,1,1,5,新用户
120830,0,2,2,4,1,1,6,新用户
120849,0,6,6,4,3,3,10,高价值用户
120851,1,1,1,4,1,1,6,新用户
120887,0,1,1,4,1,1,6,新用户
120891,5,1,1,2,1,1,4,一般用户
120900,7,2,2,1,1,1,3,一般用户
120910,7,1,1,1,1,1,3,一般用户
120929,1,4,4,4,3,3,10,高价值用户
120932,0,4,4,4,3,3,10,高价值用户
120943,7,1,1,1,1,1,3,一般用户
120958,8,1,1,1,1,1,3,一般用户
120968,0,1,1,4,1,1,6,新用户
120975,4,8,8,2,3,3,8,流失高价值用户
120977,7,2,2,1,1,1,3,一般用户
120988,1,2,2,4,1,1,6,新用户
120993,0,9,9,4,3,3,10,高价值用户
121006,0,1,1,4,1,1,6,新用户
121018,4,2,2,2,1,1,4,一般用户
121020,3,1,1,3,1,1,5,新用户
121021,3,3,3,3,2,2,7,潜力用户
121024,4,2,2,2,1,1,4,一般用户
121025,4,3,3,2,2,2,6,一般用户
121066,0,2,2,4,1,1,6,新用户
121070,1,5,5,4,3,3,10,高价值用户
121085,1,3,3,4,2,2,8,潜力用户
121102,0,2,2,4,1,1,6,新用户
121131,3,2,2,3,1,1,5,新用户
121132,5,1,1,2,1,1,4,一般用户
121133,0,2,2,4,1,1,6,新用户
121136,1,7,7,4,3,3,10,高价值用户
121137,7,1,1,1,1,1,3,一般用户
121156,5,1,1,2,1,1,4,一般用户
121182,0,3,3,4,2,2,8,潜力用户
121189,2,1,1,4,1,1,6,新用户
121194,3,1,1,3,1,1,5,新用户
121196,3,2,2,3,1,1,5,新用户
121198,7,1,1,1,1,1,3,一般用户
121204,4,2,2,2,1,1,4,一般用户
121206,1,1,1,4,1,1,6,新用户
121218,0,1,1,4,1,1,6,新用户
121219,0,4,4,4,3,3,10,高价值用户
121223,5,2,2,2,1,1,4,一般用户
121285,8,1,1,1,1,1,3,一般用户
121288,2,6,6,4,3,3,10,高价值用户
121321,1,1,1,4,1,1,6,新用户
121322,4,1,1,2,1,1,4,一般用户
121337,1,1,1,4,1,1,6,新用户
121366,7,1,1,1,1,1,3,一般用户
121373,2,1,1,4,1,1,6,新用户
121377,5,2,2,2,1,1,4,一般用户
121379,2,4,4,4,3,3,10,高价值用户
121389,0,6,6,4,3,3,10,高价值用户
121393,6,1,1,1,1,1,3,一般用户
121417,0,1,1,4,1,1,6,新用户
121423,6,3,3,1,2,2,5,一般用户
121425,4,2,2,2,1,1,4,一般用户
121434,4,2,2,2,1,1,4,一般用户
121445,8,1,1,1,1,1,3,一般用户
121471,4,4,4,2,3,3,8,流失高价值用户
121502,2,4,4,4,3,3,10,高价值用户
121507,8,2,2,1,1,1,3,一般用户
121510,4,1,1,2,1,1,4,一般用户
121515,0,5,5,4,3,3,10,高价值用户
121528,5,1,1,2,1,1,4,一般用户
121530,5,2,2,2,1,1,4,一般用户
121536,5,2,2,2,1,1,4,一般用户
121540,0,1,1,4,1,1,6,新用户
121563,1,1,1,4,1,1,6,新用户
121571,0,1,1,4,1,1,6,新用户
121575,2,5,5,4,3,3,10,高价值用户
121584,4,2,2,2,1,1,4,一般用户
121601,1,2,2,4,1,1,6,新用户
121605,1,2,2,4,1,1,6,新用户
121613,5,2,2,2,1,1,4,一般用户
121637,0,1,1,4,1,1,6,新用户
121669,2,1,1,4,1,1,6,新用户
121684,0,1,1,4,1,1,6,新用户
121711,5,2,2,2,1,1,4,一般用户
121724,3,4,4,3,3,3,9,高价值用户
121741,0,4,4,4,3,3,10,高价值用户
121747,3,2,2,3,1,1,5,新用户
121757,8,8,8,1,3,3,7,流失高价值用户
121773,5,3,3,2,2,2,6,一般用户
121777,3,2,2,3,1,1,5,新用户
121789,2,2,2,4,1,1,6,新用户
121798,1,1,1,4,1,1,6,新用户
121801,2,3,3,4,2,2,8,潜力用户
121810,3,2,2,3,1,1,5,新用户
121837,1,1,1,4,1,1,6,新用户
121843,1,2,2,4,1,1,6,新用户
121849,4,1,1,2,1,1,4,一般用户
121854,5,2,2,2,1,1,4,一般用户
121858,0,5,5,4,3,3,10,高价值用户
121877,1,5,5,4,3,3,10,高价值用户
121881,6,2,2,1,1,1,3,一般用户
121890,8,3,3,1,2,2,5,一般用户
121910,0,5,5,4,3,3,10,高价值用户
121929,6,1,1,1,1,1,3,一般用户
121937,1,2,2,4,1,1,6,新用户
121938,2,5,5,4,3,3,10,高价值用户
121941,8,1,1,1,1,1,3,一般用户
121948,7,1,1,1,1,1,3,一般用户
121955,3,1,1,3,1,1,5,新用户
121968,6,1,1,1,1,1,3,一般用户
121970,7,3,3,1,2,2,5,一般用户
121974,2,3,3,4,2,2,8,潜力用户
121975,1,3,3,4,2,2,8,潜力用户
121985,0,5,5,4,3,3,10,高价值用户
121986,2,3,3,4,2,2,8,潜力用户
122005,1,2,2,4,1,1,6,新用户
122020,0,1,1,4,1,1,6,新用户
122033,8,1,1,1,1,1,3,一般用户
122046,0,2,2,4,1,1,6,新用户
122066,6,1,1,1,1,1,3,一般用户
122074,7,4,4,1,3,3,7,流失高价值用户
122091,0,1,1,4,1,1,6,新用户
122103,7,1,1,1,1,1,3,一般用户
122105,7,1,1,1,1,1,3,一般用户
122115,0,1,1,4,1,1,6,新用户
122125,7,1,1,1,1,1,3,一般用户
122133,3,1,1,3,1,1,5,新用户
122162,0,3,3,4,2,2,8,潜力用户
122170,2,1,1,4,1,1,6,新用户
122172,6,2,2,1,1,1,3,一般用户
122177,0,3,3,4,2,2,8,潜力用户
122211,6,1,1,1,1,1,3,一般用户
122214,1,2,2,4,1,1,6,新用户
122228,2,1,1,4,1,1,6,新用户
122232,3,3,3,3,2,2,7,潜力用户
122253,0,4,4,4,3,3,10,高价值用户
122264,0,3,3,4,2,2,8,潜力用户
122265,0,2,2,4,1,1,6,新用户
122272,2,5,5,4,3,3,10,高价值用户
122276,1,1,1,4,1,1,6,新用户
122277,2,5,5,4,3,3,10,高价值用户
122286,4,4,4,2,3,3,8,流失高价值用户
122292,7,1,1,1,1,1,3,一般用户
122293,4,5,5,2,3,3,8,流失高价值用户
122308,0,2,2,4,1,1,6,新用户
122309,2,1,1,4,1,1,6,新用户
122311,2,2,2,4,1,1,6,新用户
122323,7,2,2,1,1,1,3,一般用户
122333,1,2,2,4,1,1,6,新用户
122335,5,1,1,2,1,1,4,一般用户
122338,3,1,1,3,1,1,5,新用户
122341,5,4,4,2,3,3,8,流失高价值用户
122369,0,3,3,4,2,2,8,潜力用户
122379,1,2,2,4,1,1,6,新用户
122383,1,4,4,4,3,3,10,高价值用户
122389,0,4,4,4,3,3,10,高价值用户
122393,2,5,5,4,3,3,10,高价值用户
122397,4,3,3,2,2,2,6,一般用户
122403,7,3,3,1,2,2,5,一般用户
122405,8,1,1,1,1,1,3,一般用户
122410,2,7,7,4,3,3,10,高价值用户
122413,2,4,4,4,3,3,10,高价值用户
122423,1,8,8,4,3,3,10,高价值用户
122448,0,2,2,4,1,1,6,新用户
122470,4,1,1,2,1,1,4,一般用户
122471,2,2,2,4,1,1,6,新用户
122477,4,1,1,2,1,1,4,一般用户
122485,0,2,2,4,1,1,6,新用户
122492,0,2,2,4,1,1,6,新用户
122497,0,2,2,4,1,1,6,新用户
122502,5,1,1,2,1,1,4,一般用户
122503,2,2,2,4,1,1,6,新用户
122504,0,6,6,4,3,3,10,高价值用户
122545,6,1,1,1,1,1,3,一般用户
122558,2,4,4,4,3,3,10,高价值用户
122563,5,3,3,2,2,2,6,一般用户
122573,0,1,1,4,1,1,6,新用户
122574,1,1,1,4,1,1,6,新用户
122607,0,3,3,4,2,2,8,潜力用户
122616,1,4,4,4,3,3,10,高价值用户
122619,0,1,1,4,1,1,6,新用户
122634,2,3,3,4,2,2,8,潜力用户
122664,6,1,1,1,1,1,3,一般用户
122689,2,1,1,4,1,1,6,新用户
122691,6,2,2,1,1,1,3,一般用户
122706,0,1,1,4,1,1,6,新用户
122723,0,1,1,4,1,1,6,新用户
122729,6,1,1,1,1,1,3,一般用户
122735,1,2,2,4,1,1,6,新用户
122771,5,2,2,2,1,1,4,一般用户
122782,6,3,3,1,2,2,5,一般用户
122801,7,1,1,1,1,1,3,一般用户
122824,0,1,1,4,1,1,6,新用户
122852,5,5,5,2,3,3,8,流失高价值用户
122853,2,2,2,4,1,1,6,新用户
122855,2,2,2,4,1,1,6,新用户
122862,0,1,1,4,1,1,6,新用户
122864,5,2,2,2,1,1,4,一般用户
122871,3,5,5,3,3,3,9,高价值用户
122893,0,1,1,4,1,1,6,新用户
122901,1,1,1,4,1,1,6,新用户
122910,2,3,3,4,2,2,8,潜力用户
122911,4,1,1,2,1,1,4,一般用户
122917,3,1,1,3,1,1,5,新用户
122919,5,9,9,2,3,3,8,流失高价值用户
122929,2,1,1,4,1,1,6,新用户
122935,1,1,1,4,1,1,6,新用户
122976,0,2,2,4,1,1,6,新用户
122981,0,3,3,4,2,2,8,潜力用户
122985,1,1,1,4,1,1,6,新用户
122993,4,1,1,2,1,1,4,一般用户
123000,7,1,1,1,1,1,3,一般用户
123014,2,1,1,4,1,1,6,新用户
123020,2,1,1,4,1,1,6,新用户
123028,1,2,2,4,1,1,6,新用户
123035,0,1,1,4,1,1,6,新用户
123036,5,1,1,2,1,1,4,一般用户
123057,2,3,3,4,2,2,8,潜力用户
123076,8,1,1,1,1,1,3,一般用户
123084,4,5,5,2,3,3,8,流失高价值用户
123090,6,5,5,1,3,3,7,流失高价值用户
123108,8,1,1,1,1,1,3,一般用户
123109,0,1,1,4,1,1,6,新用户
123111,6,4,4,1,3,3,7,流失高价值用户
123123,7,1,1,1,1,1,3,一般用户
123131,3,1,1,3,1,1,5,新用户
123132,1,3,3,4,2,2,8,潜力用户
123145,4,1,1,2,1,1,4,一般用户
123150,3,1,1,3,1,1,5,新用户
123151,8,1,1,1,1,1,3,一般用户
123156,3,2,2,3,1,1,5,新用户
123172,5,1,1,2,1,1,4,一般用户
123178,0,1,1,4,1,1,6,新用户
123192,0,1,1,4,1,1,6,新用户
123194,2,2,2,4,1,1,6,新用户
123213,4,2,2,2,1,1,4,一般用户
123217,4,1,1,2,1,1,4,一般用户
123222,1,4,4,4,3,3,10,高价值用户
123242,2,3,3,4,2,2,8,潜力用户
123243,8,1,1,1,1,1,3,一般用户
123245,3,2,2,3,1,1,5,新用户
123246,3,3,3,3,2,2,7,潜力用户
123252,0,2,2,4,1,1,6,新用户
123264,1,2,2,4,1,1,6,新用户
123272,5,1,1,2,1,1,4,一般用户
123275,5,1,1,2,1,1,4,一般用户
123286,0,6,6,4,3,3,10,高价值用户
123301,4,2,2,2,1,1,4,一般用户
123302,4,2,2,2,1,1,4,一般用户
123312,0,2,2,4,1,1,6,新用户
123313,0,1,1,4,1,1,6,新用户
123316,0,2,2,4,1,1,6,新用户
123317,0,1,1,4,1,1,6,新用户
123325,3,1,1,3,1,1,5,新用户
123344,5,2,2,2,1,1,4,一般用户
123347,7,1,1,1,1,1,3,一般用户
123348,2,1,1,4,1,1,6,新用户
123350,2,1,1,4,1,1,6,新用户
123388,4,1,1,2,1,1,4,一般用户
123400,6,1,1,1,1,1,3,一般用户
123403,1,2,2,4,1,1,6,新用户
123433,8,1,1,1,1,1,3,一般用户
123493,8,3,3,1,2,2,5,一般用户
123521,6,2,2,1,1,1,3,一般用户
123525,2,2,2,4,1,1,6,新用户
123530,1,1,1,4,1,1,6,新用户
123539,7,1,1,1,1,1,3,一般用户
123541,7,1,1,1,1,1,3,一般用户
123543,5,3,3,2,2,2,6,一般用户
123553,0,1,1,4,1,1,6,新用户
123563,2,1,1,4,1,1,6,新用户
123579,2,2,2,4,1,1,6,新用户
123584,8,1,1,1,1,1,3,一般用户
123585,4,6,6,2,3,3,8,流失高价值用户
123603,4,1,1,2,1,1,4,一般用户
123608,5,3,3,2,2,2,6,一般用户
123635,1,3,3,4,2,2,8,潜力用户
123672,0,4,4,4,3,3,10,高价值用户
123694,0,4,4,4,3,3,10,高价值用户
123714,1,15,15,4,3,3,10,高价值用户
123748,7,1,1,1,1,1,3,一般用户
123755,0,10,10,4,3,3,10,高价值用户
123756,0,1,1,4,1,1,6,新用户
123762,0,3,3,4,2,2,8,潜力用户
123771,6,1,1,1,1,1,3,一般用户
123780,2,2,2,4,1,1,6,新用户
123793,6,2,2,1,1,1,3,一般用户
123803,3,1,1,3,1,1,5,新用户
123812,5,3,3,2,2,2,6,一般用户
123841,3,1,1,3,1,1,5,新用户
123866,6,2,2,1,1,1,3,一般用户
123871,1,4,4,4,3,3,10,高价值用户
123887,0,2,2,4,1,1,6,新用户
123888,1,2,2,4,1,1,6,新用户
123892,0,6,6,4,3,3,10,高价值用户
123897,1,1,1,4,1,1,6,新用户
123921,6,1,1,1,1,1,3,一般用户
123924,1,1,1,4,1,1,6,新用户
123933,6,1,1,1,1,1,3,一般用户
123938,7,2,2,1,1,1,3,一般用户
123942,2,1,1,4,1,1,6,新用户
123949,1,1,1,4,1,1,6,新用户
123962,2,7,7,4,3,3,10,高价值用户
123968,1,1,1,4,1,1,6,新用户
123971,1,3,3,4,2,2,8,潜力用户
123978,7,1,1,1,1,1,3,一般用户
123992,4,1,1,2,1,1,4,一般用户
124001,3,4,4,3,3,3,9,高价值用户
124006,4,1,1,2,1,1,4,一般用户
124010,6,2,2,1,1,1,3,一般用户
124025,5,1,1,2,1,1,4,一般用户
124033,1,4,4,4,3,3,10,高价值用户
124036,0,2,2,4,1,1,6,新用户
124061,7,1,1,1,1,1,3,一般用户
124065,1,1,1,4,1,1,6,新用户
124069,3,2,2,3,1,1,5,新用户
124072,5,2,2,2,1,1,4,一般用户
124079,4,1,1,2,1,1,4,一般用户
124083,3,3,3,3,2,2,7,潜力用户
124093,6,1,1,1,1,1,3,一般用户
124095,0,8,8,4,3,3,10,高价值用户
124101,0,2,2,4,1,1,6,新用户
124107,6,1,1,1,1,1,3,一般用户
124125,1,1,1,4,1,1,6,新用户
124127,6,5,5,1,3,3,7,流失高价值用户
124129,1,1,1,4,1,1,6,新用户
124152,1,2,2,4,1,1,6,新用户
124170,8,1,1,1,1,1,3,一般用户
124171,2,2,2,4,1,1,6,新用户
124180,0,2,2,4,1,1,6,新用户
124194,2,3,3,4,2,2,8,潜力用户
124232,5,5,5,2,3,3,8,流失高价值用户
124236,8,2,2,1,1,1,3,一般用户
124245,7,1,1,1,1,1,3,一般用户
124252,2,1,1,4,1,1,6,新用户
124260,2,2,2,4,1,1,6,新用户
